id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5675631,stunning view and balcony,29428726,Bengt,,Södermalms,59.30485,18.07211,Entire home/apt,1400,3,28,2019-09-14,0.33,1,38,0,
5690367,Modern 2 bedroom apt in Hornstull,29501426,Sara And Henrik,,Södermalms,59.31605,18.03633,Entire home/apt,1200,4,11,2018-07-09,0.13,1,0,0,
5690866,2 bedroom apt in trendy Södermalm,29502286,Görel,,Södermalms,59.31056,18.05251,Entire home/apt,985,28,11,2019-07-13,0.13,1,117,0,
5711903,Family house 35 min from center,1993266,Stephane,,Skärholmens,59.28084,17.88999,Entire home/apt,1604,4,17,2019-12-31,0.20,1,175,0,
5714839,Ljus lägenhet med skogsutsikt och stor balkong.,29628265,Jakob,,Norrmalms,59.32977,18.06738,Private room,1000,7,0,,,1,362,0,
5723567,2 bedroom apt. Hammarby Sjöstad ter,19147433,Pia,,Södermalms,59.30412,18.11362,Entire home/apt,1000,60,0,,,1,0,0,
5727549,"Charming, soulful house Stockholm, close to lake.",7136111,Susanne,,Älvsjö,59.27554,17.98705,Entire home/apt,1497,2,32,2022-04-19,0.38,1,131,4,
5744579,Historic home nice garden close to Stockholm city,26221255,Thomas,,Bromma,59.34068,17.98085,Entire home/apt,2000,4,0,,,1,32,0,
5757636,"Heart of Stockholm, nice view",27209433,Mats,,Kungsholmens,59.32963,18.02948,Entire home/apt,1800,6,7,2019-07-10,0.08,1,174,0,
5776789,One large room close to subway,29971851,Katarina,,Hägersten-Liljeholmens,59.29216,17.96809,Private room,400,5,40,2021-09-03,0.46,1,42,1,
5795343,Exclusive 4 bedroom apt top location,30065832,Clara,,Norrmalms,59.34282,18.03569,Entire home/apt,3000,5,18,2019-08-08,0.21,1,6,0,
